"","nicheout$RAINFALL"
"4298",0.600000023841858
"4299",14.8999996185303
"4300",1.60000002384186
"4301",0.100000001490116
"4302",0
"4303",12.1999998092651
"4304",11.6000003814697
"4305",13.6000003814697
"4306",0.100000001490116
"4307",0
"4308",0
"4309",1.20000004768372
"4310",0.899999976158142
"4311",0
"4312",12
"4313",5
"4314",0.100000001490116
"4315",0
"4316",6.80000019073486
"4317",9
"4318",14.6999998092651
"4319",0.100000001490116
"4320",0.800000011920929
"4321",1.60000002384186
"4322",0
"4323",0
"4324",0
"4325",0
"4326",0
"4327",14.5
"4328",2.09999990463257
"4329",5.5
"4330",1.10000002384186
"4331",1.5
"4332",0.100000001490116
"4333",20
"4334",0.800000011920929
"4335",8.69999980926514
"4336",0
"4337",0.100000001490116
"4338",15
"4339",0.100000001490116
"4340",10.8000001907349
"4341",0.600000023841858
"4342",0.200000002980232
"4343",0
"4344",0
"4345",6.59999990463257
"4346",37.9000015258789
"4347",1.79999995231628
"4348",0.400000005960464
"4349",21.5
"4350",2.79999995231628
"4351",0.400000005960464
"4352",0
"4353",2.09999990463257
"4354",0.200000002980232
"4355",0
"4356",0
"4357",0
"4358",0
"4359",0.100000001490116
"4360",4.40000009536743
"4361",0.100000001490116
"4362",0.699999988079071
"4363",0.300000011920929
"4364",0.100000001490116
"4365",0
"4366",0
"4367",0
"4368",12.6000003814697
"4369",7.30000019073486
"4370",0
"4371",0
"4372",0
"4373",0
"4374",3
"4375",14.8000001907349
"4376",0
"4377",0
"4378",0
"4379",4.19999980926514
"4380",0
"4381",0
"4382",0
"4383",0
"4384",1.29999995231628
"4385",0.100000001490116
"4386",0.200000002980232
"4387",0
"4388",10.8000001907349
"4389",3
"4390",3.29999995231628
"4391",1.29999995231628
"4392",1.5
"4393",0.100000001490116
"4394",0.100000001490116
"4395",0
"4396",0
"4397",0
"4398",9.69999980926514
"4399",0
"4400",0
"4401",0
"4402",0.200000002980232
"4403",0
"4404",0
"4405",0
"4406",0
"4407",0
"4408",0
"4409",0
"4410",1.60000002384186
"4411",27.3999996185303
"4412",0.200000002980232
"4413",0
"4414",0.300000011920929
"4415",0
"4416",0
"4417",43.7999992370605
"4418",1.39999997615814
"4419",0.600000023841858
"4420",2.90000009536743
"4421",0.300000011920929
"4422",0
"4423",0.100000001490116
"4424",0
"4425",1
"4426",0.100000001490116
"4427",0.100000001490116
"4428",0.100000001490116
"4429",4.30000019073486
"4430",4.5
"4431",0.300000011920929
"4432",3.09999990463257
"4433",3.70000004768372
"4434",0
"4435",0
"4436",0
"4437",0
"4438",0.600000023841858
"4439",0.300000011920929
"4440",0.699999988079071
"4441",0.300000011920929
"4442",0
"4443",21.2999992370605
"4444",6.90000009536743
"4445",1.5
"4446",0.699999988079071
"4447",0.100000001490116
"4448",0.400000005960464
"4449",0.600000023841858
"4450",0
"4451",0
"4452",0
"4453",0
"4454",0
"4455",47.7000007629395
"4456",1.29999995231628
"4457",0.200000002980232
"4458",0
"4459",0.100000001490116
"4460",0.300000011920929
"4461",12.1999998092651
"4462",4.80000019073486
"4463",10.1000003814697
"4464",0.699999988079071
"4465",0
"4466",0.100000001490116
"4467",0.100000001490116
"4468",4.5
"4469",0.800000011920929
"4470",2.40000009536743
"4471",1.10000002384186
"4472",0.100000001490116
"4473",4.80000019073486
"4474",0
"4475",0.100000001490116
"4476",0.300000011920929
"4477",20.1000003814697
"4478",0.800000011920929
"4479",9
"4480",5
"4481",0.100000001490116
"4482",0
"4483",0
"4484",0
"4485",0
"4486",0.100000001490116
"4487",0.100000001490116
"4488",0.600000023841858
"4489",7.80000019073486
"4490",14.3999996185303
"4491",2.79999995231628
"4492",0.800000011920929
"4493",17.7000007629395
"4494",13.3000001907349
"4495",8.10000038146973
"4496",0
"4497",0.100000001490116
"4498",0.100000001490116
"4499",9.5
"4500",0.5
"4501",0
"4502",8.89999961853027
"4503",21.6000003814697
"4504",10.3000001907349
"4505",5.40000009536743
"4506",1.70000004768372
"4507",0.5
"4508",3.59999990463257
"4509",1.10000002384186
"4510",3
"4511",13.6999998092651
"4512",11.8999996185303
"4513",12.3999996185303
"4514",3.5
"4515",1.29999995231628
"4516",0.600000023841858
"4517",0.300000011920929
"4518",0.200000002980232
"4519",3.40000009536743
"4520",0.600000023841858
"4521",0.200000002980232
"4522",6
"4523",1.39999997615814
"4524",23.8999996185303
"4525",3.20000004768372
"4526",29.6000003814697
"4527",1.10000002384186
"4528",0.600000023841858
"4529",0
"4530",0.200000002980232
"4531",0.100000001490116
"4532",0
"4533",0.200000002980232
"4534",2.20000004768372
"4535",1.29999995231628
"4536",1.20000004768372
"4537",0.5
"4538",0.100000001490116
"4539",0.200000002980232
"4540",0.200000002980232
"4541",0.400000005960464
"4542",0.200000002980232
"4543",0.200000002980232
"4544",1.89999997615814
"4545",4.90000009536743
"4546",35
"4547",5.69999980926514
"4548",24.2999992370605
"4549",2.09999990463257
"4550",4.69999980926514
"4551",1.29999995231628
"4552",22.2999992370605
"4553",0.5
"4554",5.59999990463257
"4555",10
"4556",9.60000038146973
"4557",0.800000011920929
"4558",0.200000002980232
"4559",0.100000001490116
"4560",20.3999996185303
"4561",37.5999984741211
"4562",14.8000001907349
"4563",0.800000011920929
"4564",0.5
"4565",0.400000005960464
"4566",0.100000001490116
"4567",0
"4568",0.100000001490116
"4569",0
"4570",1
"4571",4.40000009536743
"4572",12.8000001907349
"4573",3.70000004768372
"4574",3.59999990463257
"4575",0.699999988079071
"4576",0.699999988079071
"4577",11.3000001907349
"4578",7.80000019073486
"4579",13.5
"4580",1.10000002384186
"4581",1.20000004768372
"4582",0.200000002980232
"4583",0.300000011920929
"4584",0.200000002980232
"4585",0.200000002980232
"4586",0
"4587",5.40000009536743
"4588",6.80000019073486
"4589",0.899999976158142
"4590",3.09999990463257
"4591",5.19999980926514
"4592",0.300000011920929
"4593",1.79999995231628
"4594",0.100000001490116
"4595",1.60000002384186
"4596",10.8999996185303
"4597",9.69999980926514
"4598",18.1000003814697
"4599",3.90000009536743
"4600",10.8000001907349
"4601",10.6999998092651
"4602",4.80000019073486
"4603",0.200000002980232
"4604",0.200000002980232
"4605",0.100000001490116
"4606",0.300000011920929
"4607",2
"4608",7.19999980926514
"4609",16.2999992370605
"4610",8.39999961853027
"4611",0.5
"4612",0.200000002980232
"4613",2
"4614",28.1000003814697
"4615",1.20000004768372
"4616",5.5
"4617",5.69999980926514
"4618",15
"4619",1.29999995231628
"4620",3.5
"4621",8.10000038146973
"4622",27.5
"4623",1.5
"4624",0.600000023841858
"4625",0.200000002980232
"4626",0.100000001490116
"4627",0
"4628",0.5
"4629",47.2999992370605
"4630",14.1999998092651
"4631",10.5
"4632",2
"4633",0
"4634",1.5
"4635",0
"4636",8
"4637",1.10000002384186
"4638",0.300000011920929
"4639",0.100000001490116
"4640",0.699999988079071
"4641",2.09999990463257
"4642",4.5
"4643",0.400000005960464
"4644",17.2999992370605
"4645",5.5
"4646",1.60000002384186
"4647",18.2000007629395
"4648",1.70000004768372
"4649",0
"4650",0
"4651",10.6999998092651
"4652",14.8000001907349
"4653",16.3999996185303
"4654",2.59999990463257
"4655",0
"4656",0
"4657",0
"4658",0.5
"4659",0.200000002980232
"4660",0.899999976158142
"4661",0
"4662",1.5
"4663",2.70000004768372
"4664",0.5
"4665",0.100000001490116
"4666",1.20000004768372
"4667",1
"4668",0.300000011920929
"4669",0
"4670",10.1000003814697
"4671",1.20000004768372
"4672",0.200000002980232
"4673",0.300000011920929
"4674",3.09999990463257
"4675",2.5
"4676",0.100000001490116
"4677",0
"4678",3.59999990463257
"4679",6
"4680",3.20000004768372
"4681",0.100000001490116
"4682",0.300000011920929
"4683",0
"4684",0.800000011920929
"4685",11
"4686",9.5
"4687",0.100000001490116
"4688",0.600000023841858
"4689",0.899999976158142
"4690",15.3000001907349
"4691",3.09999990463257
"4692",0.200000002980232
"4693",4.40000009536743
"4694",3.90000009536743
"4695",0.200000002980232
"4696",0
"4697",1.20000004768372
"4698",0
"4699",1
"4700",1.20000004768372
"4701",0.800000011920929
"4702",0.100000001490116
"4703",2.40000009536743
"4704",0
"4705",0
"4706",0.300000011920929
"4707",0.100000001490116
"4708",0.100000001490116
"4709",0.200000002980232
"4710",0.200000002980232
"4711",0
"4712",0.5
"4713",0
"4714",0
"4715",0
"4716",0.200000002980232
"4717",0.100000001490116
"4718",1.29999995231628
"4719",8.5
"4720",0.600000023841858
"4721",0
"4722",0
"4723",7.30000019073486
"4724",0.100000001490116
"4725",0
"4726",0
"4727",0.300000011920929
"4728",1.89999997615814
"4729",31
"4730",8.19999980926514
"4731",2.09999990463257
"4732",0.200000002980232
"4733",6.80000019073486
"4734",12.8000001907349
"4735",0.100000001490116
"4736",0
"4737",0
"4738",0
"4739",0.800000011920929
"4740",0.100000001490116
"4741",0.100000001490116
"4742",1.79999995231628
"4743",0
"4744",0
"4745",0
"4746",0.100000001490116
"4747",0.600000023841858
"4748",0
"4749",0
"4750",0.200000002980232
"4751",0
"4752",0
"4753",0
"4754",1.79999995231628
"4755",0.300000011920929
"4756",10.1999998092651
"4757",0
"4758",0
"4759",0.300000011920929
"4760",0
"4761",0
"4762",0
"4763",0.600000023841858
"4764",1.79999995231628
"4765",0
"4766",0
"4767",0
"4768",1.39999997615814
"4769",0
"4770",0.200000002980232
"4771",7.69999980926514
"4772",3.29999995231628
"4773",0.100000001490116
"4774",0.200000002980232
"4775",0
"4776",18.2999992370605
"4777",12.1999998092651
"4778",0.400000005960464
"4779",0
"4780",0
"4781",0.300000011920929
"4782",0.100000001490116
"4783",0.5
"4784",0
"4785",0
"4786",0.400000005960464
"4787",0.200000002980232
"4788",0
"4789",0.100000001490116
"4790",0
"4791",0
"4792",0
"4793",0
"4794",0
"4795",5.59999990463257
"4796",0.699999988079071
"4797",0
"4798",0
"4799",0.200000002980232
"4800",2.5
"4801",11.8999996185303
"4802",0.899999976158142
"4803",24.8999996185303
"4804",0.400000005960464
"4805",0.200000002980232
"4806",0
"4807",0
"4808",0
"4809",0
"4810",0
"4811",0
"4812",0
"4813",1.89999997615814
"4814",0
"4815",29.5
"4816",0.300000011920929
"4817",0.100000001490116
"4818",0.600000023841858
"4819",0
"4820",0.100000001490116
"4821",11.8000001907349
"4822",0.899999976158142
"4823",0.200000002980232
"4824",0
"4825",18.6000003814697
"4826",82.5
"4827",2.09999990463257
"4828",19.2999992370605
"4829",4.09999990463257
"4830",0
"4831",0
"4832",3.09999990463257
"4833",1.29999995231628
"4834",0.100000001490116
"4835",1
"4836",0.100000001490116
"4837",0.899999976158142
"4838",2
"4839",0.100000001490116
"4840",0
"4841",0
"4842",2
"4843",0.200000002980232
"4844",0.100000001490116
"4845",0.100000001490116
"4846",1.79999995231628
"4847",0
"4848",9
"4849",8.60000038146973
"4850",0
"4851",0.200000002980232
"4852",0
"4853",0
"4854",2.5
"4855",1.60000002384186
"4856",0.100000001490116
"4857",0.400000005960464
"4858",7.69999980926514
"4859",0.5
"4860",0.300000011920929
"4861",5.69999980926514
"4862",0.100000001490116
"4863",7.80000019073486
"4864",1
"4865",0.200000002980232
"4866",4.09999990463257
"4867",2.70000004768372
"4868",0.100000001490116
"4869",29.2999992370605
"4870",1.79999995231628
"4871",0.300000011920929
"4872",0.100000001490116
"4873",2
"4874",0
"4875",0.100000001490116
"4876",0.200000002980232
"4877",0.100000001490116
"4878",28.7999992370605
"4879",7.09999990463257
"4880",47.9000015258789
"4881",26.1000003814697
"4882",1.20000004768372
"4883",0.400000005960464
"4884",0.800000011920929
"4885",0.100000001490116
"4886",2.5
"4887",0
"4888",0
"4889",0.100000001490116
"4890",0.200000002980232
"4891",0.100000001490116
"4892",0.800000011920929
"4893",0.800000011920929
"4894",1.70000004768372
"4895",0.100000001490116
"4896",0
"4897",9.69999980926514
"4898",1.39999997615814
"4899",0.200000002980232
"4900",0.300000011920929
"4901",0.300000011920929
"4902",3.29999995231628
"4903",20.7000007629395
"4904",1.20000004768372
"4905",0.200000002980232
"4906",0.899999976158142
"4907",11.6999998092651
"4908",0.300000011920929
"4909",3
"4910",1.60000002384186
"4911",2.79999995231628
"4912",2.70000004768372
"4913",2.29999995231628
"4914",2.29999995231628
"4915",0.100000001490116
"4916",0.100000001490116
"4917",0.100000001490116
"4918",0
"4919",0.100000001490116
"4920",0.100000001490116
"4921",0.100000001490116
"4922",0.200000002980232
"4923",2.29999995231628
"4924",1.89999997615814
"4925",0.100000001490116
"4926",0.600000023841858
"4927",0.600000023841858
"4928",8.69999980926514
"4929",17.3999996185303
"4930",14.1999998092651
"4931",33.2000007629395
"4932",24.7000007629395
"4933",6.69999980926514
"4934",1
"4935",0.300000011920929
"4936",0.200000002980232
"4937",0.800000011920929
"4938",0.100000001490116
"4939",0.100000001490116
"4940",4.80000019073486
"4941",47.5999984741211
"4942",0.600000023841858
"4943",4
"4944",0.5
"4945",41.7000007629395
"4946",16.3999996185303
"4947",1.60000002384186
"4948",8.5
"4949",0.5
"4950",0
"4951",0
"4952",6.40000009536743
"4953",0.800000011920929
"4954",0.5
"4955",26.2999992370605
"4956",8.80000019073486
"4957",0.200000002980232
"4958",4.40000009536743
"4959",3.59999990463257
"4960",17.7000007629395
"4961",23.1000003814697
"4962",0.699999988079071
"4963",48.7000007629395
"4964",1.10000002384186
"4965",0.100000001490116
"4966",8.89999961853027
"4967",31.2000007629395
"4968",6.5
"4969",21
"4970",1.89999997615814
"4971",23.6000003814697
"4972",13
"4973",1.79999995231628
"4974",29
"4975",41.0999984741211
"4976",28.8999996185303
"4977",5.5
"4978",1.89999997615814
"4979",16.7000007629395
"4980",6.40000009536743
"4981",1.29999995231628
"4982",0.300000011920929
"4983",2.09999990463257
"4984",0.100000001490116
"4985",0.800000011920929
"4986",0
"4987",21.6000003814697
"4988",5.59999990463257
"4989",0.100000001490116
"4990",0.100000001490116
"4991",0.100000001490116
"4992",0.100000001490116
"4993",4.59999990463257
"4994",0
"4995",5
"4996",0.699999988079071
"4997",10.6000003814697
"4998",22.7000007629395
"4999",7.80000019073486
"5000",1.79999995231628
"5001",0.300000011920929
"5002",0
"5003",0.600000023841858
"5004",1.89999997615814
"5005",4.5
"5006",12.8000001907349
"5007",25.3999996185303
"5008",0.400000005960464
"5009",0.200000002980232
"5010",3.70000004768372
"5011",4.19999980926514
"5012",2.29999995231628
"5013",11.3000001907349
"5014",7.30000019073486
"5015",8.60000038146973
"5016",19.7999992370605
"5017",3.09999990463257
"5018",0.800000011920929
"5019",34.5999984741211
"5020",27.7000007629395
"5021",28.2000007629395
"5022",0.5
"5023",0
"5024",0.100000001490116
"5025",0.400000005960464
"5026",0.899999976158142
"5027",0.5
"5028",19.1000003814697
"5029",1.10000002384186
"5030",2.29999995231628
"5031",6.90000009536743
"5032",3
"5033",1
"5034",0.600000023841858
"5035",42.7000007629395
"5036",3.40000009536743
"5037",0.300000011920929
"5038",0
"5039",3.09999990463257
"5040",0.100000001490116
"5041",8.80000019073486
"5042",6.59999990463257
"5043",3.40000009536743
"5044",1.39999997615814
"5045",0.5
"5046",0
"5047",0.699999988079071
"5048",0
"5049",0.200000002980232
"5050",0
"5051",0
"5052",1.60000002384186
"5053",7.59999990463257
"5054",0.100000001490116
"5055",0
"5056",0.100000001490116
"5057",11.1999998092651
"5058",40.4000015258789
"5059",2.20000004768372
"5060",3.20000004768372
"5061",0.400000005960464
"5062",15.8000001907349
"5063",7.5
"5064",4.09999990463257
"5065",0.300000011920929
"5066",0
"5067",0
"5068",0
"5069",0.800000011920929
"5070",12
"5071",7.5
"5072",4.80000019073486
"5073",7.30000019073486
"5074",0.100000001490116
"5075",0
"5076",0.200000002980232
"5077",3.40000009536743
"5078",5.5
"5079",0.600000023841858
"5080",0
"5081",0
"5082",0.200000002980232
"5083",10.3000001907349
"5084",2.59999990463257
"5085",8.30000019073486
"5086",0.100000001490116
"5087",0.5
"5088",1.29999995231628
"5089",5.5
"5090",12.1999998092651
"5091",1.29999995231628
"5092",0.699999988079071
"5093",1.29999995231628
"5094",0
"5095",0
"5096",0
"5097",0
"5098",0
"5099",0
"5100",3.5
"5101",8.80000019073486
"5102",5.19999980926514
"5103",0.699999988079071
"5104",0
"5105",0.300000011920929
"5106",2.70000004768372
"5107",1.10000002384186
"5108",5.19999980926514
"5109",0.100000001490116
"5110",0.100000001490116
